,Metadata_Col,Metadata_Row,Metadata_Well,Metadata_perturbation_id,Metadata_perturbation_type,QC_cell_count,QC_cell_count_cov,QC_cov_failed,QC_position_effect
332,47,P,P47,pert_0171,trt,1623,-0.4263265141122826,False,0.2278481012658227
333,31,W,W31,pert_0172,trt,1379,0.2580861941196009,False,0.0886075949367088
334,36,K,K36,pert_0173,trt,1295,0.09540861587096144,False,0.189873417721519
335,21,Q,Q21,pert_0174,trt,1335,0.026695743573945507,False,0.0886075949367088
336,22,X,X22,pert_0175,trt,1412,0.4704256692649634,False,0.0632911392405063
337,15,U,U15,pert_0176,trt,1711,0.7957569928247624,False,0.1265822784810126
338,30,K,K30,pert_0177,trt,1250,0.01492313867522698,False,0.1772151898734177
339,41,Q,Q41,pert_0178,trt,1512,0.0013567388279616057,False,0.1012658227848101
340,43,Y,Y43,pert_0179,trt,1610,1.014921131303535,True,0.2025316455696202
341,40,W,W40,pert_0180,trt,1636,-0.5217608930408976,False,0.1392405063291139
342,13,J,J13,pert_0181,trt,1406,-0.4348194346786573,False,0.1265822784810126
343,23,AE,AE23,pert_0182,trt,1508,-0.8249775934329354,False,0.5063291139240507
344,17,I,I17,pert_0183,trt,1298,1.1486131197624485,True,0.0886075949367088
345,13,T,T13,pert_0184,trt,1599,-0.6221647774463653,False,0.1392405063291139
346,7,G,G07,pert_0185,trt,1383,-1.098451237697892,False,0.1645569620253164
347,24,I,I24,pert_0186,trt,1502,-0.10759533745430219,False,0.1012658227848101
348,16,AC,AC16,pert_0187,trt,1568,0.110224861237431,False,0.1265822784810126
349,15,J,J15,pert_0188,trt,1582,-0.38614413482929194,False,0.0379746835443038
350,16,L,L16,pert_0189,trt,1531,1.0279514999912645,True,0.1012658227848101
351,44,D,D44,pert_0190,trt,1509,1.3036609702090836,True,0.0952380952380952
352,20,P,P20,pert_0191,trt,1538,-1.386736388472498,False,0.1012658227848101
353,30,X,X30,pert_0192,trt,1547,-1.1133411040431465,False,0.1518987341772152
354,24,S,S24,pert_0193,trt,1585,-2.118482772712788,False,0.1392405063291139
355,34,X,X34,pert_0194,trt,1470,2.5073417585106683,True,0.1012658227848101
356,22,C,C22,pert_0195,trt,1487,-1.2445758833021505,False,0.1507936507936507
357,34,L,L34,pert_0196,trt,1702,-1.1572106028258293,False,0.1772151898734177
358,22,V,V22,pert_0197,trt,724,0.18615089783677025,False,0.0759493670886076
359,25,T,T25,pert_0198,trt,1444,0.9948341378133952,False,0.1012658227848101
360,5,AD,AD05,pert_0199,trt,1603,0.639373769224208,False,0.1139240506329113
361,30,AC,AC30,pert_0200,trt,1370,0.13672396084032806,False,0.1265822784810126
362,31,P,P31,pert_0201,trt,1161,-1.340875992963428,False,0.1012658227848101
363,36,P,P36,pert_0202,trt,1364,0.08110246686404401,False,0.0886075949367088
364,21,L,L21,pert_0203,trt,1588,-0.9197531148978363,False,0.1265822784810126
365,32,I,I32,pert_0204,trt,373,-0.2452986719482451,False,0.050632911392405
366,28,T,T28,pert_0205,trt,1278,0.11028102084991169,False,0.1518987341772152
367,27,Q,Q27,pert_0206,trt,1449,1.635518799857168,True,0.1392405063291139
368,24,U,U24,pert_0207,trt,1507,0.1219875639012375,False,0.1645569620253164
369,23,R,R23,pert_0208,trt,1432,-1.2548168230200494,False,0.1139240506329113
370,38,V,V38,pert_0209,trt,1620,-0.5353214233341586,False,0.0253164556962025
371,27,I,I27,pert_0210,trt,1402,-0.524802906090767,False,0.189873417721519
372,21,K,K21,pert_0211,trt,1677,1.3690055390169416,True,0.1012658227848101
373,24,Q,Q24,pert_0212,trt,1421,-1.9022140747798928,False,0.1012658227848101
374,18,K,K18,pert_0213,trt,1405,1.0700399155708207,True,0.0886075949367088
375,34,J,J34,pert_0214,trt,1594,0.050260268397708405,False,0.1772151898734177
376,12,K,K12,pert_0215,trt,1534,-0.32112253671968805,False,0.2278481012658227
377,34,W,W34,pert_0216,trt,1560,-0.16121069157140158,False,0.0886075949367088
378,11,K,K11,pert_0217,trt,1418,0.928671646965647,False,0.1645569620253164
379,35,L,L35,pert_0218,trt,1669,0.6579683904572052,False,0.1772151898734177
380,35,R,R35,pert_0219,trt,1642,1.183396524240614,True,0.0379746835443038
381,9,N,N09,pert_0220,trt,1429,0.5099389455549628,False,0.1012658227848101
382,35,U,U35,pert_0221,trt,1559,-0.9668629949728084,False,0.1012658227848101
383,20,Q,Q20,pert_0222,trt,1476,-1.326557124306905,False,0.1392405063291139
384,43,P,P43,pert_0223,trt,1523,0.32539670095584666,False,0.1012658227848101
385,36,Y,Y36,pert_0224,trt,1536,0.3510191848040711,False,0.1139240506329113
386,35,K,K35,pert_0225,trt,1509,-0.6098111128218817,False,0.1772151898734177
387,28,L,L28,pert_0226,trt,1411,1.134093063386606,True,0.2025316455696202
388,16,Q,Q16,pert_0227,trt,1531,0.6058753799121842,False,0.1518987341772152
389,18,O,O18,pert_0228,trt,1409,-0.26564636514184486,False,0.1265822784810126
390,14,T,T14,pert_0229,trt,1588,-0.4447005789689064,False,0.0632911392405063
391,37,X,X37,pert_0230,trt,1694,0.09372430734458558,False,0.1265822784810126
392,7,T,T07,pert_0231,trt,1647,1.3487947051478864,True,0.189873417721519
393,26,L,L26,pert_0232,trt,1302,0.6480334536357226,False,0.1139240506329113
394,35,T,T35,pert_0233,trt,1544,0.00663255699842124,False,0.2025316455696202
395,15,N,N15,pert_0234,trt,1661,-1.6531327025809137,False,0.0759493670886076
396,25,V,V25,pert_0235,trt,1451,-0.6094680514462062,False,0.1139240506329113
397,23,U,U23,pert_0236,trt,1646,0.614666321608904,False,0.0886075949367088
398,32,J,J32,pert_0237,trt,1648,0.42522063851210373,False,0.1139240506329113
399,32,N,N32,pert_0238,trt,1416,0.6527500609326135,False,0.1265822784810126
400,38,N,N38,pert_0239,trt,1535,1.0441415425664897,True,0.1265822784810126
401,35,V,V35,pert_0240,trt,1343,-0.45895688085031033,False,0.0886075949367088
402,32,U,U32,pert_0241,trt,1691,-0.7286213210398378,False,0.1265822784810126
403,26,J,J26,pert_0242,trt,1479,0.33054836823194594,False,0.1139240506329113
404,26,V,V26,pert_0243,trt,1317,0.889089702199169,False,0.1265822784810126
405,31,S,S31,pert_0244,trt,1718,1.5469346200758132,True,0.1518987341772152
406,36,U,U36,pert_0245,trt,1496,-0.3641163632958726,False,0.1265822784810126
407,12,D,D12,pert_0246,trt,1222,-0.6125918870697558,False,0.0555555555555555
408,24,D,D24,pert_0246,trt,1291,-0.28326759981115046,False,0.0634920634920634
409,35,D,D35,pert_0246,trt,1367,0.25398427362003057,False,0.0952380952380952
410,45,D,D45,pert_0246,trt,1206,-0.4749592320511109,False,0.1428571428571428
411,4,F,F04,pert_0246,trt,1187,-0.12536600883987833,False,0.0793650793650793
412,8,F,F08,pert_0246,trt,1185,1.5408754408241803,True,0.0793650793650793
413,40,F,F40,pert_0246,trt,1237,1.4280069113079077,True,0.1031746031746031
414,25,G,G25,pert_0246,trt,1306,1.3038577095617394,True,0.2658227848101265
415,32,G,G32,pert_0246,trt,1348,0.8527907948680072,False,0.1772151898734177
416,14,H,H14,pert_0246,trt,1211,2.355242815186604,True,0.1139240506329113
417,11,J,J11,pert_0246,trt,1457,1.3646106917777636,True,0.0886075949367088
418,36,J,J36,pert_0246,trt,1302,-1.9129657938855686,False,0.1518987341772152
419,24,K,K24,pert_0246,trt,1172,0.3096285625538992,False,0.1772151898734177
420,4,L,L04,pert_0246,trt,1318,-1.689225244182024,False,0.2025316455696202
421,8,L,L08,pert_0246,trt,1341,-1.4053587434768402,False,0.1012658227848101
422,40,L,L40,pert_0246,trt,1324,-0.101079276813537,False,0.0632911392405063
423,45,L,L45,pert_0246,trt,1251,0.13664386063422443,False,0.2025316455696202
424,18,M,M18,pert_0246,trt,1386,-2.135241417576666,False,0.1012658227848101
425,30,M,M30,pert_0246,trt,1053,0.41649314731425674,False,0.1139240506329113
426,21,P,P21,pert_0246,trt,1235,1.19351673125902,True,0.1012658227848101
427,34,P,P34,pert_0246,trt,1390,-0.7092884884620938,False,0.050632911392405
428,13,Q,Q13,pert_0246,trt,1235,1.3446923203175631,True,0.0632911392405063
429,28,Q,Q28,pert_0246,trt,1299,-0.1874212913026447,False,0.2025316455696202
430,18,T,T18,pert_0246,trt,1504,-0.6160233122454485,False,0.0379746835443038
431,4,U,U04,pert_0246,trt,1302,0.24044008034175135,False,0.2025316455696202
432,8,U,U08,pert_0246,trt,1339,0.6127278364077432,False,0.1139240506329113
433,25,U,U25,pert_0246,trt,1272,0.39282524165039556,False,0.1012658227848101
434,30,U,U30,pert_0246,trt,1171,2.6748572087985645,True,0.1518987341772152
435,40,U,U40,pert_0246,trt,1294,1.3279188568719091,True,0.1139240506329113
436,45,U,U45,pert_0246,trt,1337,1.285142656617565,True,0.2278481012658227
437,11,W,W11,pert_0246,trt,1299,1.1176222376152185,True,0.050632911392405
438,36,W,W36,pert_0246,trt,1355,0.06119158177495868,False,0.1265822784810126
439,34,Y,Y34,pert_0246,trt,1213,2.0281044781467346,True,0.0632911392405063
440,16,Z,Z16,pert_0246,trt,912,-1.038672904850535,False,0.1012658227848101
441,24,Z,Z24,pert_0246,trt,1318,1.9403945199795365,True,0.1012658227848101
442,4,AA,AA04,pert_0246,trt,1614,-3.0843811682862703,False,0.2025316455696202
443,8,AA,AA08,pert_0246,trt,1387,-0.214536019395309,False,0.050632911392405
444,40,AA,AA40,pert_0246,trt,1382,-0.7893070501340484,False,0.1265822784810126
445,13,AC,AC13,pert_0246,trt,1432,0.3408654947660533,False,0.3164556962025316
446,25,AC,AC25,pert_0246,trt,1174,1.3911512681822087,True,0.1265822784810126
447,35,AC,AC35,pert_0246,trt,1385,0.744621191732763,False,0.050632911392405
448,45,AC,AC45,pert_0246,trt,1393,-0.7617312902958504,False,0.2151898734177215
449,47,B,B47,pert_0247,trt,1263,-0.8693677129755978,False,0.3095238095238095
450,38,I,I38,pert_0247,trt,1289,0.41140998020593084,False,0.1265822784810126
451,20,S,S20,pert_0247,trt,1247,0.8984452743441785,False,0.1139240506329113
452,5,AB,AB05,pert_0247,trt,1223,0.032952932405249755,False,0.1012658227848101
453,24,AE,AE24,pert_0248,trt,1601,-0.07569104354892506,False,0.3544303797468354
454,46,L,L46,pert_0249,trt,1643,1.3096598155760115,True,0.0886075949367088
455,39,D,D39,pert_0250,trt,1250,-0.09242679343507547,False,0.119047619047619
456,43,AC,AC43,pert_0251,trt,1435,-0.2802978752904033,False,0.2025316455696202
457,4,T,T04,pert_0252,trt,1467,-0.5113233051347297,False,0.1518987341772152
458,5,D,D05,pert_0253,trt,1364,-1.1851967331807982,False,0.1666666666666666
459,30,D,D30,pert_0254,trt,1446,-0.6098582010047215,False,0.0714285714285714
460,24,C,C24,pert_0255,trt,1345,0.01730187092988427,False,0.0476190476190476
461,28,AE,AE28,pert_0256,trt,1490,-1.0715961006593415,False,0.3164556962025316
462,26,S,S26,pert_0257,trt,1512,-0.2798463463978783,False,0.1012658227848101
463,29,S,S29,pert_0258,trt,1597,-1.1028274294282596,False,0.1518987341772152
464,5,G,G05,pert_0259,trt,1523,2.644724531737669,True,0.1139240506329113
465,33,AE,AE33,pert_0260,trt,1611,0.7664355172467286,False,0.189873417721519
466,36,B,B36,pert_0261,trt,1665,-0.5616083338135255,False,0.1746031746031746
467,28,B,B28,pert_0262,trt,1238,0.9204140522135319,False,0.1349206349206349
468,4,E,E04,pert_0263,trt,1557,-1.9817258580375081,False,0.0793650793650793
469,21,B,B21,pert_0264,trt,1373,0.2065448998574695,False,0.2301587301587301
470,40,AC,AC40,pert_0265,trt,1681,-0.2468357683750948,False,0.189873417721519
471,40,D,D40,pert_0266,trt,1487,1.7726310582551223,True,0.1825396825396825
472,8,AD,AD08,pert_0267,trt,1689,0.10421371635020314,False,0.1645569620253164
473,29,Q,Q29,pert_0268,trt,1586,0.14288599596222418,False,0.1139240506329113
474,34,D,D34,pert_0269,trt,1578,-0.888905839996855,False,0.1587301587301587
475,46,V,V46,pert_0270,trt,1509,-0.2305461172095288,False,0.0886075949367088
476,5,H,H05,pert_0271,trt,1687,0.3513038480770428,False,0.050632911392405
477,46,W,W46,pert_0272,trt,1332,-0.2722776039325184,False,0.1265822784810126
478,4,X,X04,pert_0273,trt,1133,0.7306825578196418,False,0.2151898734177215
479,29,D,D29,pert_0274,trt,1539,-2.2478321454452614,False,0.1031746031746031
480,32,AE,AE32,pert_0275,trt,1544,0.10221794499544011,False,0.1645569620253164
481,47,F,F47,pert_0276,trt,1505,0.1725056039880873,False,0.2301587301587301
482,5,S,S05,pert_0277,trt,1514,-0.3133720323159891,False,0.189873417721519
483,44,F,F44,pert_0278,trt,1452,-1.9776967424674854,False,0.0793650793650793
484,6,AC,AC06,pert_0279,trt,1596,-1.2152540197840414,False,0.2278481012658227
485,3,V,V03,pert_0280,trt,1353,1.1499095993041895,True,0.2025316455696202
486,36,AE,AE36,pert_0281,trt,1624,-2.3532124866206297,False,0.4050632911392405
487,44,V,V44,pert_0282,trt,1494,0.38227638432660555,False,0.0886075949367088
488,28,C,C28,pert_0283,trt,1284,-1.2972811971840887,False,0.1428571428571428
489,45,AE,AE45,pert_0284,trt,1523,-1.6463551526619185,False,0.3291139240506329
490,47,Y,Y47,pert_0285,trt,1420,-2.283920182429881,False,0.2784810126582278
491,25,D,D25,pert_0286,trt,1254,-0.5556074634586294,False,0.0396825396825396
492,2,K,K02,pert_0287,trt,1437,0.13077163295881924,False,0.3544303797468354
493,34,S,S34,pert_0288,trt,1545,1.2326953239305067,True,0.1139240506329113
494,37,Q,Q37,pert_0289,trt,1533,0.8250943754031025,False,0.0886075949367088
495,5,L,L05,pert_0290,trt,1440,-0.08457378346340767,False,0.2025316455696202
496,38,C,C38,pert_0291,trt,1386,0.8486529305262287,False,0.1428571428571428
497,17,AD,AD17,pert_0292,trt,1246,-0.7900754639015457,False,0.1139240506329113
498,18,D,D18,pert_0293,trt,1491,-0.38518641615693533,False,0.0793650793650793
499,41,AD,AD41,pert_0294,trt,1499,-1.0216239500773707,False,0.1518987341772152
500,45,Y,Y45,pert_0295,trt,1520,-0.571025648589905,False,0.2025316455696202
501,41,D,D41,pert_0296,trt,1209,0.31581836896457727,False,0.1349206349206349
502,16,T,T16,pert_0297,trt,1588,-1.0747570525174923,False,0.0253164556962025
503,33,M,M33,pert_0298,trt,1504,0.20501362453819363,False,0.1139240506329113
504,2,I,I02,pert_0299,trt,1537,-2.004540001043346,False,0.3670886075949367
505,3,Q,Q03,pert_0300,trt,1489,-0.7845451733014749,False,0.2278481012658227
506,11,B,B11,pert_0301,trt,1538,0.2012784061985322,False,0.119047619047619
507,5,M,M05,pert_0302,trt,1507,0.4067579254374818,False,0.2025316455696202
508,23,AC,AC23,pert_0303,trt,1659,-2.2730309700728824,False,0.2151898734177215
509,4,Y,Y04,pert_0304,trt,1610,-0.2888122684296457,False,0.2025316455696202
510,47,M,M47,pert_0305,trt,1516,0.3157387708465536,False,0.3037974683544304
511,44,G,G44,pert_0306,trt,1522,-1.8501578297760373,False,0.2151898734177215
512,18,I,I18,pert_0307,trt,1412,-0.385935821739155,False,0.0632911392405063
513,13,AD,AD13,pert_0308,trt,1509,-0.942023852966837,False,0.3670886075949367
514,40,C,C40,pert_0309,trt,1522,0.2712645123025282,False,0.1666666666666666
515,19,D,D19,pert_0310,trt,1568,-0.4100858569884544,False,0.0555555555555555
516,32,AC,AC32,pert_0311,trt,1649,-0.2697685909339659,False,0.2531645569620253
517,29,AD,AD29,pert_0312,trt,1424,0.41871330831683123,False,0.2531645569620253
518,4,N,N04,pert_0313,trt,1143,0.7161283181995273,False,0.1645569620253164
519,20,C,C20,pert_0314,trt,1484,-0.5592885797425982,False,0.1825396825396825
520,4,Q,Q04,pert_0315,trt,1328,0.8102720944682764,False,0.1518987341772152
521,27,AD,AD27,pert_0316,trt,1483,-1.1863781737111987,False,0.240506329113924
522,6,AE,AE06,pert_0317,trt,997,-1.2953683078645337,False,0.1012658227848101
523,15,B,B15,pert_0318,trt,1528,-1.0593458132353195,False,0.1984126984126984
524,38,P,P38,pert_0319,trt,1615,1.3892668195634341,True,0.1772151898734177
525,25,B,B25,pert_0320,trt,1513,0.3388432630383111,False,0.2063492063492063
526,14,AD,AD14,pert_0321,trt,1400,0.7282668701235699,False,0.1772151898734177
527,36,C,C36,pert_0322,trt,1508,-0.6596045849904463,False,0.1587301587301587
528,45,Z,Z45,pert_0323,trt,952,-0.1858091602419183,False,0.2658227848101265
529,44,N,N44,pert_0324,trt,1549,-0.6187356327620638,False,0.1139240506329113
530,18,N,N18,pert_0325,trt,1588,0.49467283554829117,False,0.1645569620253164
531,45,AA,AA45,pert_0326,trt,1332,0.8308447099541927,False,0.2278481012658227
532,23,C,C23,pert_0327,trt,1584,-0.726933308009212,False,0.1507936507936507
533,14,AC,AC14,pert_0328,trt,1197,-0.17700312783258354,False,0.2025316455696202
534,3,J,J03,pert_0329,trt,1529,0.5513565267924141,False,0.1265822784810126
535,20,J,J20,pert_0330,trt,1495,-0.11605474836172519,False,0.0886075949367088
536,32,AD,AD32,pert_0331,trt,1435,-0.4069702332350846,False,0.379746835443038
537,46,AC,AC46,pert_0332,trt,1617,1.1704168180497676,True,0.2911392405063291
538,10,D,D10,pert_0333,trt,1494,0.008337165948201735,False,0.0873015873015873
539,3,O,O03,pert_0334,trt,1400,-1.233135169082241,False,0.189873417721519
540,47,AE,AE47,pert_0335,trt,1373,-0.3413255454928296,False,0.620253164556962
541,47,G,G47,pert_0336,trt,1506,1.1860663983098816,True,0.2531645569620253
542,33,T,T33,pert_0337,trt,1525,1.6466912009982788,True,0.0886075949367088
543,7,B,B07,pert_0338,trt,1604,1.1523211029671376,True,0.1428571428571428
544,45,W,W45,pert_0339,trt,1330,-2.0482875391000204,False,0.1392405063291139
545,47,U,U47,pert_0340,trt,1490,-1.0740416719850006,False,0.1772151898734177
546,44,X,X44,pert_0341,trt,1561,-1.5010579424969028,False,0.1265822784810126
547,2,N,N02,pert_0342,trt,1670,0.1014417789111657,False,0.4050632911392405
548,2,H,H02,pert_0343,trt,1570,-0.130480996494521,False,0.3291139240506329
549,14,J,J14,pert_0344,trt,1521,0.9116786210662491,False,0.1012658227848101
550,5,B,B05,pert_0345,trt,1478,0.6901855368445575,False,0.1269841269841269
551,3,X,X03,pert_0346,trt,1541,-0.1318382813032603,False,0.3544303797468354
552,18,AE,AE18,pert_0347,trt,1553,1.3508431496835285,True,0.3037974683544304
553,2,G,G02,pert_0348,trt,1613,-0.7782432007655083,False,0.3670886075949367
554,47,AC,AC47,pert_0349,trt,1409,-0.8503705568825929,False,0.2531645569620253
555,35,AD,AD35,pert_0350,trt,1674,-0.5778882434707671,False,0.2025316455696202
556,45,M,M45,pert_0351,trt,1111,-0.6552345731428408,False,0.2784810126582278
557,4,H,H04,pert_0352,trt,1686,-1.316540584829246,False,0.2151898734177215
558,3,B,B03,pert_0353,trt,1416,-0.15815967604218992,False,0.1428571428571428
559,47,L,L47,pert_0354,trt,1596,-1.5807992218188587,False,0.3164556962025316
560,3,AA,AA03,pert_0355,trt,1552,-0.9970224483541286,False,0.3291139240506329
561,32,D,D32,pert_0356,trt,1582,2.227198044728127,True,0.1349206349206349
562,20,Y,Y20,pert_0357,trt,1495,0.5226158403528267,False,0.1645569620253164
563,23,Z,Z23,pert_0358,trt,1601,1.6694988475124914,True,0.189873417721519
564,24,E,E24,pert_0359,trt,1557,0.4012636489918573,False,0.0555555555555555
565,40,M,M40,pert_0360,trt,1440,0.4699224821377735,False,0.1265822784810126
566,39,Q,Q39,pert_0361,trt,1412,-0.8837362196676951,False,0.1518987341772152
567,11,H,H11,pert_0362,trt,1573,0.339896099149973,False,0.2025316455696202
568,39,K,K39,pert_0363,trt,1297,0.03196851431227035,False,0.1645569620253164
569,41,T,T41,pert_0364,trt,1733,0.6384454393470232,False,0.1772151898734177
570,6,O,O06,pert_0365,trt,1311,1.820018996219334,True,0.0759493670886076
571,46,I,I46,pert_0366,trt,1350,0.0076083918459423135,False,0.1265822784810126
572,46,O,O46,pert_0367,trt,1476,0.17339944174385077,False,0.1012658227848101
573,35,Y,Y35,pert_0368,trt,1542,0.059113118404074204,False,0.0379746835443038
574,5,Y,Y05,pert_0369,trt,1793,0.12699256277696497,False,0.0886075949367088
575,45,V,V45,pert_0370,trt,1746,0.9574240365533876,False,0.0886075949367088
576,4,AE,AE04,pert_0371,trt,1361,1.3955028822413125,True,0.3164556962025316
577,37,E,E37,pert_0372,trt,1454,0.34777275959847787,False,0.1111111111111111
578,41,E,E41,pert_0373,trt,1446,-1.4698326661526149,False,0.1349206349206349
579,30,Y,Y30,pert_0374,trt,1476,0.49369267959636287,False,0.2531645569620253
580,32,AA,AA32,pert_0375,trt,1568,0.257427537230661,False,0.1265822784810126
581,25,AE,AE25,pert_0376,trt,1550,-0.6167479482621816,False,0.3417721518987341
582,17,AA,AA17,pert_0377,trt,1650,-2.568411355261219,False,0.1012658227848101
583,22,Y,Y22,pert_0378,trt,1550,0.9968341931283489,False,0.189873417721519
584,7,J,J07,pert_0379,trt,1440,-1.3490621651507748,False,0.1772151898734177
585,32,Q,Q32,pert_0380,trt,1645,1.0035483844658664,True,0.1645569620253164
586,22,J,J22,pert_0381,trt,1440,0.908503049184799,False,0.1265822784810126
587,12,P,P12,pert_0382,trt,1498,0.9418249513663238,False,0.2278481012658227
588,14,K,K14,pert_0383,trt,1558,0.3024941007232698,False,0.1139240506329113
589,24,AD,AD24,pert_0384,trt,1135,0.02082678016568362,False,0.1012658227848101
590,6,X,X06,pert_0385,trt,1421,-0.1665046673218484,False,0.1518987341772152
591,43,O,O43,pert_0386,trt,1433,0.6766348873890734,False,0.0632911392405063
592,18,AB,AB18,pert_0387,trt,1516,-1.1726906489794842,False,0.2658227848101265
593,12,E,E12,pert_0388,trt,1577,0.8342339546108262,False,0.1111111111111111
594,15,E,E15,pert_0389,trt,1301,0.12441846675145915,False,0.1349206349206349
595,8,E,E08,pert_0390,trt,1446,0.7772812951709268,False,0.1031746031746031
596,13,Z,Z13,pert_0391,trt,1409,1.89867587784806,True,0.2025316455696202
597,35,G,G35,pert_0392,trt,1785,-1.9561039547049561,False,0.2025316455696202
598,35,AA,AA35,pert_0393,trt,1713,-1.3777726545464033,False,0.189873417721519
599,26,AE,AE26,pert_0394,trt,1511,0.12393298506743944,False,0.2911392405063291
600,37,F,F37,pert_0395,trt,1592,-0.33439654431020505,False,0.1031746031746031
601,42,W,W42,pert_0396,trt,1484,0.2547715284225512,False,0.1012658227848101
602,42,X,X42,pert_0397,trt,806,-0.696982129306566,False,0.0253164556962025
603,34,G,G34,pert_0398,trt,1474,0.7079124261292329,False,0.2151898734177215
604,18,H,H18,pert_0399,trt,1369,0.3930901273232817,False,0.1392405063291139
605,12,Z,Z12,pert_0400,trt,1471,-0.1444169836291363,False,0.1392405063291139
606,6,P,P06,pert_0401,trt,1501,-1.0132352174251578,False,0.1645569620253164
607,27,X,X27,pert_0402,trt,1361,1.4609694365537962,True,0.1012658227848101
608,36,AB,AB36,pert_0403,trt,1657,0.6707455966363689,False,0.2151898734177215
609,22,R,R22,pert_0404,trt,1545,-1.1605906783238102,False,0.1645569620253164
610,34,N,N34,pert_0405,trt,1360,0.5712103994993278,False,0.1012658227848101
611,25,Q,Q25,pert_0406,trt,1197,-0.38579885237525263,False,0.1012658227848101
612,9,P,P09,pert_0407,trt,1444,0.4009447534011946,False,0.1772151898734177
613,27,L,L27,pert_0408,trt,1498,0.005166072696570109,False,0.1392405063291139
614,15,R,R15,pert_0409,trt,1498,-0.3298514388968822,False,0.189873417721519
615,26,E,E26,pert_0410,trt,1349,0.043328064729264947,False,0.0952380952380952
616,6,Y,Y06,pert_0411,trt,1386,-0.21753408977838098,False,0.189873417721519
617,46,AA,AA46,pert_0412,trt,1441,-0.3056875398128154,False,0.1139240506329113
618,30,E,E30,pert_0413,trt,1496,-1.7878399346791407,False,0.1031746031746031
619,7,H,H07,pert_0414,trt,1768,0.4679441160936054,False,0.189873417721519
620,10,AB,AB10,pert_0415,trt,1476,-0.9950789125851104,False,0.1772151898734177
621,6,U,U06,pert_0416,trt,1660,-0.15792864083203495,False,0.1012658227848101
622,6,V,V06,pert_0417,trt,1444,0.14277199375401547,False,0.2278481012658227
623,9,L,L09,pert_0418,trt,1352,0.12625335593169792,False,0.1392405063291139
624,26,Z,Z26,pert_0419,trt,1646,2.2685436474471796,True,0.1012658227848101
625,29,F,F29,pert_0420,trt,1685,0.24357564403242726,False,0.0952380952380952
626,18,Z,Z18,pert_0421,trt,1572,-0.5185586643996775,False,0.1012658227848101
627,10,AA,AA10,pert_0422,trt,1473,1.3183491686048125,True,0.189873417721519
628,12,AB,AB12,pert_0423,trt,1584,1.2257483110303706,True,0.240506329113924
629,40,O,O40,pert_0424,trt,1366,0.36584080859176515,False,0.1012658227848101
630,15,H,H15,pert_0425,trt,1713,0.15737037494925596,False,0.1645569620253164
631,9,S,S09,pert_0426,trt,1485,0.6742951844979296,False,0.0632911392405063
632,44,L,L44,pert_0427,trt,1352,0.6527466833673032,False,0.0759493670886076
633,40,V,V40,pert_0428,trt,1540,-0.47109752245196823,False,0.1772151898734177
634,17,AE,AE17,pert_0429,trt,1229,-0.8407032859782326,False,0.3291139240506329
635,13,G,G13,pert_0430,trt,1402,-0.46643468514538183,False,0.1518987341772152
636,41,AB,AB41,pert_0431,trt,1732,-1.9814918852997576,False,0.2278481012658227
637,21,F,F21,pert_0432,trt,1465,1.0205728341903748,True,0.0634920634920634
638,37,H,H37,pert_0433,trt,1469,0.25103257044910804,False,0.2025316455696202
639,2,U,U02,pert_0434,trt,1560,-0.4941009589215992,False,0.3544303797468354
640,42,AC,AC42,pert_0435,trt,1631,1.286056927950468,True,0.189873417721519
641,7,U,U07,pert_0436,trt,1568,-0.5697667877854851,False,0.1012658227848101
642,3,R,R03,pert_0437,trt,1708,0.29337417682450945,False,0.2531645569620253
643,8,N,N08,pert_0438,trt,1587,1.033511981499791,True,0.1012658227848101
644,13,AB,AB13,pert_0439,trt,1392,0.417736379360471,False,0.2151898734177215
645,39,Y,Y39,pert_0440,trt,1615,-0.3788645888293256,False,0.1518987341772152
646,43,AB,AB43,pert_0441,trt,435,0.4414688858891785,False,0.1392405063291139
647,32,C,C32,pert_0442,trt,1317,0.03954582418655162,False,0.0714285714285714
648,7,M,M07,pert_0443,trt,1437,0.8370384387389218,False,0.189873417721519
649,16,H,H16,pert_0444,trt,1479,0.8261902766698418,False,0.1392405063291139
650,6,F,F06,pert_0445,trt,1401,0.44304989835898917,False,0.119047619047619
651,28,F,F28,pert_0446,trt,1343,0.19113446908584297,False,0.0476190476190476
652,8,R,R08,pert_0447,trt,1609,1.05601423477753,True,0.2278481012658227
653,31,AA,AA31,pert_0448,trt,1412,-0.3972946683582943,False,0.1645569620253164
654,36,G,G36,pert_0449,trt,1355,0.767699197783456,False,0.2151898734177215
655,39,T,T39,pert_0450,trt,1581,0.1820524325184659,False,0.1645569620253164
656,42,AA,AA42,pert_0451,trt,1501,1.9503397163138223,True,0.0632911392405063
657,2,S,S02,pert_0452,trt,1446,1.6358312842931881,True,0.3924050632911392
658,38,G,G38,pert_0453,trt,1346,-1.2528013882709976,False,0.2278481012658227
659,8,I,I08,pert_0454,trt,1452,0.916422264504897,False,0.0886075949367088
660,12,H,H12,pert_0455,trt,1565,1.0156315556580648,True,0.1645569620253164
661,14,C,C14,pert_0456,trt,1489,0.8536851678746,False,0.1666666666666666
662,8,J,J08,pert_0457,trt,1628,1.1643044070763042,True,0.1139240506329113
663,26,AA,AA26,pert_0458,trt,1569,-0.5892352654997186,False,0.0886075949367088
664,9,G,G09,pert_0459,trt,1417,-0.2617885773348852,False,0.189873417721519
